   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
             0.56765,             0.36672,             0.44291,             0.24184,            0.031241,            0.074366,            0.029403,             0.00847,             0.01215,             0.93721,             0.00048,              3.5046,             0.75637,             0.06635,             0.03808,             0.46088,             0.83968,              1.3718,             0.68813,                 0.2,              2.9145,                   0,             0.00984,             0.55473,             0.58128,                   0,              0.1426,             0.43779,                   0,                   0,                   0,                 0.5,             0.95217,                   0,                   0,              2.1082
             0.94978,             0.95382,             0.98067,              0.7826,            0.016417,            0.027351,           0.0089794,             0.00761,             0.01149,              0.9394,             0.00044,              3.0349,              0.7724,              0.0983,              0.0372,             0.47081,             0.87202,              1.1404,             0.62764,                 0.2,              3.2433,                   0,             0.00984,              0.6871,             0.55667,                   0,             0.12635,             0.38636,                   0,                   0,                   0,                 0.5,             0.90897,                   0,                   0,              2.9327
             0.93901,             0.96653,             0.98131,             0.77423,             0.01688,            0.032966,           0.0083482,             0.00734,             0.01154,                0.98,             0.00039,              3.2108,              0.7546,             0.08872,             0.03753,             0.45183,             0.74702,              1.2186,              0.7629,                 0.2,              3.2941,                   0,             0.00994,             0.53368,             0.59337,                   0,             0.14781,             0.43136,                   0,                   0,                   0,                 0.5,             0.86388,                   0,                   0,              2.7192
             0.25247,             0.41601,             0.41964,              0.2159,            0.043864,            0.093976,            0.041356,             0.00746,             0.01359,              0.9508,              0.0005,              3.3165,              0.7799,             0.09855,             0.03595,             0.53119,             0.83968,              1.2195,             0.78652,                 0.2,              3.2433,                   0,             0.00736,              0.6871,             0.56628,                   0,             0.13214,             0.38343,                   0,                   0,                   0,                 0.5,             0.82684,                   0,                   0,              3.8714
             0.95544,             0.94445,             0.98198,             0.78256,            0.016555,            0.031803,           0.0088526,             0.00716,             0.01182,             0.95244,             0.00046,              3.3545,             0.74559,             0.09855,              0.0369,             0.46088,             0.83739,              1.2354,             0.69636,                 0.2,              3.2655,                   0,             0.01003,             0.68217,             0.56628,                   0,             0.14781,             0.39787,                   0,                   0,                   0,                 0.5,             0.82237,                   0,                   0,              3.1559
             0.18278,             0.63827,             0.40764,             0.23104,            0.032793,            0.074994,            0.028578,             0.00734,                0.01,             0.88234,             0.00056,              3.3165,             0.76163,             0.08059,             0.03496,              0.3801,             0.92137,              1.1554,             0.70676,                 0.2,              3.7467,                   0,             0.01067,             0.69184,              0.4872,                   0,             0.13603,             0.33928,                   0,                   0,                   0,                 0.5,             0.68644,                   0,                   0,                   2
             0.94594,             0.94753,             0.98067,             0.77846,            0.015779,            0.033902,           0.0092567,             0.00712,             0.01154,             0.90792,             0.00047,              3.3314,             0.69249,             0.09518,             0.03501,             0.45294,             0.95535,              1.3107,             0.70676,                 0.2,              3.2433,                   0,             0.00984,             0.79512,             0.54493,                   0,             0.14781,             0.43045,                   0,                   0,                   0,                 0.5,             0.96853,                   0,                   0,              2.6866
             0.94318,             0.96389,              0.9816,              0.7849,            0.015497,            0.031337,           0.0082303,             0.00779,              0.0116,             0.95682,             0.00042,              3.2485,             0.71246,             0.09232,             0.03532,              0.4543,             0.78557,               1.237,             0.70676,                 0.2,              3.1539,                   0,              0.0101,             0.69979,             0.57039,                   0,             0.14709,             0.38292,                   0,                   0,                   0,                 0.5,             0.81868,                   0,                   0,              3.1382
             0.96375,             0.93715,             0.98152,             0.78393,            0.015414,            0.031715,           0.0081171,             0.00787,             0.01183,             0.95682,             0.00042,              3.2523,             0.71287,             0.09209,             0.03526,             0.44724,             0.79313,               1.237,             0.72808,                 0.2,              3.1539,                   0,             0.01036,              0.6932,             0.57127,                   0,              0.1459,             0.37592,                   0,                   0,                   0,                 0.5,             0.82937,                   0,                   0,              3.1382
             0.94593,             0.96459,             0.98141,             0.77917,            0.015522,            0.032634,           0.0081108,             0.00784,             0.01166,             0.95682,             0.00042,              3.2665,             0.72503,             0.09232,             0.03516,             0.45117,             0.78557,              1.2324,             0.71614,                 0.2,              3.1595,                   0,              0.0101,             0.70455,             0.56974,                   0,             0.14539,             0.38475,                   0,                   0,                   0,                 0.5,             0.81868,                   0,                   0,              3.1155
             0.94718,             0.95213,             0.98045,             0.78441,            0.015913,            0.030761,           0.0077482,             0.00813,             0.01176,             0.95682,             0.00044,              3.3548,             0.75946,             0.09232,             0.03719,             0.44504,             0.81114,               1.237,             0.70676,                 0.2,              3.1034,                   0,             0.00947,             0.74938,             0.58956,                   0,             0.13851,             0.38682,                   0,                   0,                   0,                 0.5,             0.77915,                   0,                   0,              3.1219
             0.94747,             0.95309,             0.98055,             0.78418,             0.01548,            0.029246,            0.007863,             0.00801,             0.01096,             0.96451,             0.00041,              3.2485,             0.63539,              0.0952,             0.03572,             0.45063,             0.78557,               1.147,             0.70676,                 0.2,              3.1114,                   0,             0.00976,             0.71369,             0.52628,                   0,             0.14515,             0.34513,                   0,                   0,                   0,                 0.5,             0.81868,                   0,                   0,              3.2328
             0.95122,             0.95218,             0.98219,             0.77818,            0.013405,            0.029542,           0.0084912,             0.00779,             0.01285,             0.95682,             0.00045,              3.2485,             0.75409,             0.09232,             0.02959,             0.46191,             0.78787,              1.1431,             0.69893,                 0.2,               3.275,                   0,             0.01056,             0.69979,             0.60255,                   0,             0.15944,             0.35915,                   0,                   0,                   0,                 0.5,             0.82834,                   0,                   0,              3.1956
             0.98247,             0.92255,             0.98187,             0.77569,            0.016036,            0.042022,           0.0075194,             0.00779,              0.0116,             0.87576,             0.00041,              4.1145,             0.58954,             0.09247,             0.03326,             0.40188,             0.71749,              1.5946,             0.65232,                 0.2,              3.4319,                   0,             0.01139,                 0.9,              0.5206,                   0,             0.15424,             0.38292,                   0,                   0,                   0,                 0.5,             0.86417,                   0,                   0,              3.2315
             0.27423,             0.38145,             0.39072,             0.20094,            0.042566,            0.094073,            0.038893,             0.00779,             0.01296,                0.98,             0.00039,              3.2485,             0.66738,             0.09264,             0.03367,             0.48505,             0.84284,               1.237,             0.79452,                 0.2,              3.1595,                   0,              0.0101,             0.78637,             0.56199,                   0,             0.14957,             0.41456,                   0,                   0,                   0,                 0.5,             0.85363,                   0,                   0,              3.5892
             0.94327,             0.96375,              0.9816,             0.78372,              0.0155,            0.031351,           0.0082298,             0.00779,              0.0116,             0.95682,             0.00042,              3.2485,             0.71246,             0.09232,             0.03532,              0.4543,             0.78556,               1.237,             0.70676,                 0.2,              3.1539,                   0,              0.0101,             0.69978,              0.5704,                   0,             0.14709,             0.38292,                   0,                   0,                   0,                 0.5,             0.81869,                   0,                   0,              3.1378
             0.94963,               0.955,             0.97953,             0.78418,            0.014602,            0.026591,           0.0074331,             0.00779,             0.01146,             0.95954,             0.00039,              3.1979,             0.72545,             0.09203,             0.03498,             0.45873,             0.77784,              1.1406,             0.69025,                 0.2,              2.8789,                   0,             0.01029,             0.69391,             0.56128,                   0,             0.14709,             0.37774,                   0,                   0,                   0,                 0.5,             0.77273,                   0,                   0,              3.1856
             0.94114,             0.96427,             0.98184,             0.78456,            0.015704,            0.031268,           0.0082185,             0.00779,             0.01151,             0.95444,             0.00041,              3.2799,             0.70886,             0.09143,             0.03575,             0.45293,              0.7814,               1.237,             0.70676,                 0.2,              3.1539,                   0,             0.00998,             0.69979,             0.56781,                   0,             0.14664,             0.37974,                   0,                   0,                   0,                 0.5,             0.81756,                   0,                   0,              3.1382
             0.95812,             0.94153,             0.98169,              0.7787,             0.01471,            0.033138,           0.0078821,             0.00806,             0.01096,             0.97357,             0.00045,              3.4253,             0.68891,             0.09415,             0.03246,             0.44385,              0.7511,              1.2007,             0.75382,                 0.2,              3.1765,                   0,              0.0101,             0.72188,             0.57184,                   0,              0.1414,             0.42049,                   0,                   0,                   0,                 0.5,             0.85586,                   0,                   0,              3.2715
             0.96061,             0.94818,             0.98171,             0.78095,            0.014887,            0.029903,           0.0082962,             0.00779,             0.01124,             0.94766,             0.00037,              2.9855,             0.77906,             0.09097,             0.03409,              0.4543,             0.83552,              1.1116,             0.79342,                 0.2,              3.1539,                   0,             0.01009,              0.6846,             0.56813,                   0,             0.14246,             0.39747,                   0,                   0,                   0,                 0.5,             0.84486,                   0,                   0,              3.1382
             0.24673,             0.42392,             0.40649,             0.21118,            0.042521,            0.096155,            0.032845,             0.00779,             0.01138,              0.9617,             0.00043,              3.2485,              0.7428,             0.10607,              0.0347,              0.4543,             0.72474,              1.3538,             0.72834,                 0.2,              3.1475,                   0,              0.0101,             0.61482,             0.56943,                   0,             0.14139,             0.38997,                   0,                   0,                   0,                 0.5,             0.85047,                   0,                   0,              3.8807
             0.98408,             0.92681,             0.98124,              0.7852,            0.015232,            0.030364,           0.0071245,             0.00779,              0.0116,             0.93861,             0.00044,              3.2485,             0.67028,              0.0968,             0.03532,              0.4019,             0.77698,               1.237,             0.67362,                 0.2,              3.1116,                   0,              0.0101,             0.68552,             0.57481,                   0,             0.16472,             0.38292,                   0,                   0,                   0,                 0.5,             0.95757,                   0,                   0,              2.5751
             0.30014,             0.42753,             0.39368,             0.20738,            0.040678,            0.088117,            0.041105,             0.00686,             0.01148,             0.91242,             0.00038,              3.1605,             0.77605,             0.09617,             0.03568,             0.47164,             0.97996,               1.191,             0.81054,                 0.2,              2.6091,                   0,             0.00983,             0.74297,             0.50811,                   0,              0.1327,             0.39973,                   0,                   0,                   0,                 0.5,             0.59476,                   0,                   0,               4.268
             0.94565,             0.95669,             0.98169,             0.77966,             0.01506,            0.034068,           0.0085037,             0.00628,             0.01152,             0.90589,             0.00043,              3.3571,             0.79844,              0.1018,             0.03514,             0.48661,             0.82815,              1.2775,              0.8337,                 0.2,              3.0145,                   0,             0.00925,             0.78729,             0.61724,                   0,             0.15555,             0.34454,                   0,                   0,                   0,                 0.5,             0.80154,                   0,                   0,              2.7256
             0.95014,              0.9492,             0.97929,             0.78025,            0.013921,            0.032535,           0.0084829,             0.00688,              0.0113,             0.91783,             0.00043,              3.1303,             0.77605,             0.10166,              0.0325,             0.49044,             0.82815,              1.2313,             0.80373,                 0.2,              3.0781,                   0,             0.00946,             0.78976,             0.58011,                   0,             0.14911,             0.34811,                   0,                   0,                   0,                 0.5,             0.76405,                   0,                   0,              2.8719
             0.94748,             0.95558,             0.97943,             0.78081,            0.013772,            0.032826,            0.008072,             0.00685,             0.01203,             0.92323,             0.00043,              3.1036,             0.80912,              0.1014,             0.03177,              0.4703,             0.80389,              1.2329,             0.80841,                 0.2,              3.0967,                   0,             0.00985,             0.80555,              0.5677,                   0,             0.14899,             0.35761,                   0,                   0,                   0,                 0.5,             0.77952,                   0,                   0,              2.6194
             0.96556,             0.94346,             0.97673,             0.77217,            0.012931,            0.024533,           0.0072089,              0.0069,             0.01188,             0.90922,             0.00042,              3.1042,             0.85346,             0.11254,             0.03357,             0.46984,             0.78402,              1.2384,             0.70103,                 0.2,              2.5366,                   0,             0.00981,             0.80861,             0.49706,                   0,             0.15466,             0.31235,                   0,                   0,                   0,                 0.5,             0.66207,                   0,                   0,              2.7399
             0.72476,             0.24047,             0.40868,             0.23262,            0.029639,            0.078265,            0.027022,             0.00773,                0.01,             0.91789,             0.00049,              2.7763,              0.7911,             0.10412,             0.03356,             0.43278,             0.75407,              1.2384,             0.76756,                 0.2,              3.4153,                   0,             0.01159,             0.69168,              0.5677,                   0,             0.12335,             0.34227,                   0,                   0,                   0,                 0.5,             0.77847,                   0,                   0,              2.3674
             0.94801,             0.95562,             0.98012,             0.77744,             0.01472,            0.035165,           0.0083882,              0.0068,             0.01148,             0.92817,             0.00045,              3.1303,             0.77966,             0.10196,             0.03321,             0.46824,             0.79522,              1.2286,             0.81876,                 0.2,              3.1668,                   0,              0.0096,             0.79659,             0.56323,                   0,              0.1528,             0.35184,                   0,                   0,                   0,                 0.5,             0.77847,                   0,                   0,              2.6727
             0.23666,             0.54039,             0.44146,             0.26033,            0.030565,            0.056437,            0.027622,             0.00704,             0.01289,             0.86214,             0.00038,              4.1173,             0.81029,             0.11964,             0.03729,             0.42013,             0.80988,             0.91684,             0.62372,                 0.2,              2.9114,                   0,             0.00743,             0.85965,             0.49523,                   0,             0.15029,             0.31827,                   0,                   0,                   0,                 0.5,             0.78506,                   0,                   0,                   2
             0.95276,             0.96114,              0.9814,             0.77363,            0.021101,            0.034251,           0.0094907,             0.00685,             0.01148,             0.91783,             0.00046,               3.345,             0.88439,              0.1014,             0.04583,             0.46221,              0.9332,              1.1288,             0.80373,                 0.2,              3.7573,                   0,             0.01094,             0.72282,             0.60972,                   0,             0.12965,             0.38185,                   0,                   0,                   0,                 0.5,             0.71301,                   0,                   0,              2.7838
             0.93931,             0.95544,             0.97804,             0.77864,            0.011697,            0.031498,           0.0085574,             0.00613,              0.0119,             0.94294,             0.00043,              3.3017,             0.83153,             0.09585,             0.02811,             0.50816,             0.97316,              1.2511,             0.80373,                 0.2,              2.8661,                   0,             0.00985,              0.7032,              0.5677,                   0,             0.15029,             0.34313,                   0,                   0,                   0,                 0.5,             0.65364,                   0,                   0,              2.6521
             0.93562,             0.95569,             0.97785,             0.78114,            0.017078,            0.033129,            0.009088,             0.00685,             0.01539,             0.93482,             0.00052,              3.3712,              0.6729,             0.08203,             0.03573,             0.49044,             0.72419,              1.0673,             0.79022,                 0.2,              3.5652,                   0,             0.00958,             0.70935,             0.50775,                   0,             0.13735,             0.33069,                   0,                   0,                   0,                 0.5,             0.77847,                   0,                   0,              2.5547
             0.94627,               0.954,             0.97848,             0.78355,            0.014167,            0.031273,            0.008158,             0.00696,              0.0119,             0.90901,             0.00044,              3.1192,             0.76127,             0.10182,             0.03394,             0.49399,             0.82993,              1.2493,             0.80373,                 0.2,              2.8827,                   0,             0.00986,             0.81079,             0.57159,                   0,             0.15029,             0.31805,                   0,                   0,                   0,                 0.5,             0.76931,                   0,                   0,              2.9393
              0.9491,             0.94956,             0.97977,             0.77689,            0.013306,            0.039516,           0.0091129,             0.00732,                0.01,             0.92541,             0.00043,              2.5762,             0.64211,              0.1014,             0.02838,             0.47205,             0.82815,              1.1606,              1.1089,                 0.2,              3.3293,                   0,             0.00958,             0.76599,             0.54032,                   0,             0.13604,             0.34454,                   0,                   0,                   0,                 0.5,             0.77847,                   0,                   0,              2.7838
              0.9503,             0.95523,             0.97886,              0.7812,             0.01425,            0.031019,           0.0085454,             0.00694,              0.0113,             0.91862,             0.00043,              3.0497,             0.79281,              0.1014,             0.03333,             0.49273,             0.82921,              1.1872,             0.80243,                 0.2,              2.9627,                   0,             0.00958,             0.81011,              0.5677,                   0,             0.14845,             0.34371,                   0,                   0,                   0,                 0.5,             0.78025,                   0,                   0,              2.8055
             0.95009,             0.95511,             0.97949,             0.78243,            0.014314,            0.032733,           0.0086506,              0.0068,             0.01143,              0.9185,             0.00043,              3.1369,             0.77622,              0.1014,             0.03348,             0.49044,             0.82815,               1.225,             0.80684,                 0.2,              3.0351,                   0,              0.0096,             0.79639,             0.56676,                   0,              0.1495,             0.34792,                   0,                   0,                   0,                 0.5,             0.78097,                   0,                   0,               2.766
             0.95513,             0.95144,             0.98134,             0.77632,            0.015552,            0.035268,           0.0091464,             0.00684,             0.01165,             0.91923,             0.00039,              3.1303,             0.81218,             0.09935,             0.03434,             0.48362,             0.82815,              1.2384,               0.833,                 0.2,              3.3201,                   0,             0.01011,             0.79333,             0.55134,                   0,               0.144,             0.35993,                   0,                   0,                   0,                 0.5,             0.77847,                   0,                   0,              3.0669
              0.9466,             0.95034,             0.98109,             0.78296,             0.01425,            0.031282,           0.0084403,             0.00685,             0.01185,             0.91366,             0.00042,              3.1621,             0.74168,             0.09953,             0.03321,             0.49677,             0.80798,              1.2384,             0.75871,                 0.2,              3.0546,                   0,             0.00958,             0.78288,              0.5699,                   0,             0.15803,              0.3559,                   0,                   0,                   0,                 0.5,              0.8197,                   0,                   0,              3.3162
             0.94824,             0.94977,             0.97968,             0.78101,            0.014218,            0.032375,            0.008646,             0.00709,             0.01146,             0.90893,             0.00043,              3.2399,             0.75088,             0.09725,             0.03323,             0.49608,             0.82815,               1.228,             0.79683,                 0.2,              3.0022,                   0,             0.00958,             0.77545,              0.5677,                   0,             0.14949,             0.33186,                   0,                   0,                   0,                 0.5,              0.7702,                   0,                   0,              2.7838
             0.24962,             0.42026,             0.40137,             0.19962,            0.037803,             0.10652,            0.037327,             0.00685,             0.01278,             0.91783,             0.00041,              2.7577,             0.77605,             0.09855,             0.02906,             0.49958,             0.76926,              1.2485,              0.9454,                 0.2,               3.143,                   0,             0.00961,             0.79057,             0.56218,                   0,             0.13887,             0.35067,                   0,                   0,                   0,                 0.5,             0.77847,                   0,                   0,              3.6474
             0.94707,             0.95401,             0.98087,             0.77844,            0.014005,            0.034488,           0.0081335,             0.00637,             0.01246,             0.91783,             0.00042,              3.0964,             0.77605,             0.09888,             0.03321,             0.47599,             0.78932,              1.3422,             0.84581,                 0.2,              2.9129,                   0,             0.00943,             0.80027,             0.62824,                   0,             0.15654,             0.34454,                   0,                   0,                   0,                 0.5,             0.80496,                   0,                   0,              2.8771
             0.94623,             0.95041,             0.97922,             0.78397,            0.015466,            0.032531,           0.0074154,             0.00685,             0.01148,              0.9302,             0.00043,              3.1062,             0.77605,             0.10504,             0.03655,             0.42132,             0.80828,              1.2384,             0.80373,                 0.2,              3.0028,                   0,             0.00906,             0.83731,             0.50122,                   0,             0.13732,             0.35117,                   0,                   0,                   0,                 0.5,             0.76199,                   0,                   0,              2.8827
             0.97553,             0.92769,             0.97874,             0.78054,            0.012248,            0.021876,           0.0081981,             0.00726,             0.01025,             0.91783,             0.00041,              4.1735,             0.77605,             0.08492,             0.03145,             0.52865,             0.82436,              1.0353,             0.77221,                 0.2,              2.5125,                   0,              0.0061,                 0.9,             0.61496,                   0,             0.16738,             0.30347,                   0,                   0,                   0,                 0.5,             0.90786,                   0,                   0,              2.7838
             0.93516,             0.95375,              0.9749,             0.77743,            0.013141,            0.027635,           0.0070842,             0.00488,             0.01055,             0.87675,              0.0004,              3.1324,             0.68947,             0.09481,             0.03321,             0.40427,             0.94513,              1.2384,             0.80373,                 0.2,              2.5318,                   0,             0.00933,             0.79333,              0.5677,                   0,             0.18043,             0.34454,                   0,                   0,                   0,                 0.5,             0.77847,                   0,                   0,              2.7337
             0.94688,             0.95121,             0.97924,             0.77953,            0.014165,            0.032568,           0.0086487,             0.00667,             0.01186,             0.91783,             0.00044,              3.1303,             0.81199,             0.09919,             0.03321,             0.50847,             0.81328,              1.2435,              0.8258,                 0.2,              3.0606,                   0,             0.00965,             0.79927,             0.54302,                   0,             0.15174,             0.34407,                   0,                   0,                   0,                 0.5,             0.76314,                   0,                   0,              2.7838
             0.94534,             0.95076,              0.9779,             0.78071,            0.014568,            0.032214,            0.010566,             0.00561,             0.01359,             0.86569,             0.00043,              3.1968,              0.6949,             0.10617,             0.03321,             0.63608,             0.73283,              1.2384,             0.74525,                 0.2,              3.0145,                   0,             0.00958,             0.79333,              0.5437,                   0,             0.14685,             0.34454,                   0,                   0,                   0,                 0.5,             0.74757,                   0,                   0,              3.4848
             0.19455,             0.66117,             0.41032,             0.22628,            0.028644,            0.076395,             0.03262,             0.00616,             0.01245,             0.90906,             0.00045,               3.246,             0.80058,             0.11254,             0.03109,             0.49625,             0.88116,              1.1148,             0.80373,                 0.2,              2.8878,                   0,             0.01026,             0.75661,             0.63122,                   0,             0.16694,             0.34134,                   0,                   0,                   0,                 0.5,             0.70371,                   0,                   0,              2.0455
             0.74746,             0.23561,             0.41443,             0.23874,            0.026947,            0.080003,            0.031354,             0.00735,             0.01148,             0.88166,             0.00052,              3.1303,             0.77389,             0.11003,             0.02909,             0.49044,             0.82676,              1.2558,             0.78469,                 0.2,              3.0145,                   0,             0.01163,             0.79333,             0.44026,                   0,              0.1321,             0.32432,                   0,                   0,                   0,                 0.5,             0.73565,                   0,                   0,              2.4766
             0.94431,             0.93869,             0.97539,              0.7726,            0.012461,             0.02754,           0.0084632,              0.0069,                0.01,             0.92718,             0.00043,              2.9492,             0.64095,             0.11408,             0.03033,             0.53233,             0.80069,              1.1453,             0.81419,                 0.2,              2.7452,                   0,             0.00948,             0.76831,              0.6396,                   0,             0.17269,             0.44652,                   0,                   0,                   0,                 0.5,             0.75629,                   0,                   0,              2.8149
             0.94917,             0.95439,             0.98012,             0.77962,            0.014485,            0.033852,           0.0085764,             0.00683,              0.0116,             0.91783,             0.00044,              3.1448,             0.77801,             0.10111,             0.03362,             0.48997,             0.82815,              1.2523,             0.79559,                 0.2,              3.0532,                   0,             0.00963,             0.79773,             0.57251,                   0,             0.14938,             0.34454,                   0,                   0,                   0,                 0.5,             0.78396,                   0,                   0,              2.8157
             0.94918,             0.95118,             0.97724,             0.78314,             0.01385,            0.028202,           0.0098348,             0.00644,             0.01244,             0.97342,             0.00044,              3.3962,             0.72286,             0.09942,             0.03313,             0.60774,             0.87204,              1.1566,             0.74642,                 0.2,              2.8642,                   0,             0.00958,             0.76894,              0.5677,                   0,             0.15571,             0.33191,                   0,                   0,                   0,                 0.5,             0.70457,                   0,                   0,              2.7838
             0.68563,             0.50642,             0.57095,             0.32073,            0.022314,             0.11193,            0.034334,             0.00758,             0.01203,                0.98,             0.00047,              1.7659,             0.77605,             0.07399,             0.02398,             0.58619,              1.0044,               1.893,              0.9691,                 0.2,              3.0145,                   0,             0.01216,             0.73009,             0.63771,                   0,             0.15029,             0.36709,                   0,                   0,                   0,                 0.5,             0.48236,                   0,                   0,              2.4602
             0.21705,             0.63903,             0.43483,              0.2577,            0.027305,             0.06486,            0.030981,             0.00851,             0.01148,             0.89542,             0.00043,              3.6705,             0.75387,             0.10963,             0.03191,             0.49044,             0.83353,              1.2412,             0.57141,                 0.2,              3.0145,                   0,             0.00885,             0.77056,              0.5677,                   0,             0.13535,             0.32124,                   0,                   0,                   0,                 0.5,             0.77847,                   0,                   0,                   2
             0.93545,             0.95204,             0.97785,             0.77091,            0.018849,            0.033763,            0.009456,             0.00685,                0.01,             0.90873,             0.00053,              2.7407,             0.54539,             0.09249,             0.03855,             0.49044,               0.767,              1.3017,             0.57688,                 0.2,              3.5427,                   0,             0.00907,             0.51357,             0.82209,                   0,             0.13172,             0.33046,                   0,                   0,                   0,                 0.5,             0.82475,                   0,                   0,              2.7838
             0.94927,             0.95051,             0.97946,             0.78421,            0.015246,            0.033425,           0.0082818,             0.00685,             0.01148,             0.88728,             0.00043,              3.1303,             0.74077,              0.1112,             0.03555,             0.45573,             0.87189,              1.2726,             0.79162,                 0.2,              2.9905,                   0,             0.00939,             0.78205,             0.58695,                   0,             0.14416,             0.35704,                   0,                   0,                   0,                 0.5,             0.74698,                   0,                   0,              2.6012
             0.95622,             0.94805,             0.97971,             0.77526,            0.013921,             0.03492,           0.0087899,               0.006,             0.01148,             0.94921,             0.00043,              3.1303,             0.84498,             0.09956,             0.02951,             0.49044,             0.71112,              1.1422,             0.83898,                 0.2,              3.5576,                   0,             0.00958,             0.72498,             0.59079,                   0,             0.15029,              0.3408,                   0,                   0,                   0,                 0.5,             0.76323,                   0,                   0,              2.9331
             0.93973,             0.94388,             0.97998,             0.77803,            0.015765,            0.037219,            0.010571,             0.00561,             0.01148,             0.89088,              0.0004,              2.9826,             0.73792,             0.10346,             0.03321,              0.5553,             0.82815,              1.2384,             0.80373,                 0.2,              3.4334,                   0,             0.00958,             0.84044,             0.71208,                   0,             0.12238,             0.20981,                   0,                   0,                   0,                 0.5,             0.89037,                   0,                   0,              2.7838
              0.7052,             0.25141,             0.40405,              0.2303,            0.030313,            0.085874,            0.031304,             0.00717,             0.01118,              0.9258,             0.00039,              3.0673,             0.71234,             0.09214,             0.03336,             0.46919,             0.82815,              1.2813,             0.82421,                 0.2,              3.0085,                   0,             0.00958,             0.74307,             0.55589,                   0,             0.14014,             0.37813,                   0,                   0,                   0,                 0.5,             0.75224,                   0,                   0,              2.4467
             0.95217,             0.94673,             0.98043,             0.78133,            0.013839,            0.031806,           0.0086245,             0.00685,             0.01148,             0.91236,             0.00041,              3.0816,             0.77605,             0.10336,             0.03209,             0.49681,             0.80973,              1.2305,              0.7744,                 0.2,              3.0281,                   0,             0.00972,              0.8211,             0.58787,                   0,             0.15606,              0.3554,                   0,                   0,                   0,                 0.5,             0.80557,                   0,                   0,              3.1191
             0.94958,             0.94595,             0.97858,             0.78558,            0.015724,            0.034647,           0.0093161,             0.00685,             0.01257,             0.83482,             0.00027,              4.2461,             0.77605,             0.09261,             0.03327,             0.49044,             0.82815,              1.1336,             0.80373,                 0.2,              3.4572,                   0,             0.00958,             0.70246,             0.72231,                   0,              0.1494,             0.38359,                   0,                   0,                   0,                 0.5,             0.72633,                   0,                   0,              3.2188
             0.94474,             0.96273,             0.98237,             0.78034,            0.024945,            0.030062,            0.010575,             0.00602,             0.01015,             0.91764,             0.00031,              3.8482,             0.79844,             0.03562,             0.06212,             0.55472,              1.2085,             0.98872,              1.1936,                 0.2,              2.8067,                   0,             0.01323,             0.75182,             0.51853,                   0,             0.13114,             0.37912,                   0,                   0,                   0,                 0.5,             0.97573,                   0,                   0,              2.7096
             0.95444,             0.95918,             0.98344,             0.76732,            0.025056,             0.02677,           0.0083039,             0.00652,             0.01015,             0.96716,              0.0003,              3.7298,             0.83138,             0.03552,             0.06199,             0.47473,             0.96873,             0.90991,              1.1628,                 0.2,              2.8067,                   0,              0.0134,             0.61928,             0.49032,                   0,             0.12609,             0.32871,                   0,                   0,                   0,                 0.5,             0.94501,                   0,                   0,              2.7484
             0.96113,             0.96229,             0.98448,             0.77011,            0.025011,            0.036606,           0.0099815,             0.00679,             0.01015,                0.93,             0.00034,              3.8535,             0.76024,             0.03552,             0.06212,             0.52756,              1.1356,              1.1794,              1.3337,                 0.2,              2.8067,                   0,               0.016,             0.65964,             0.51853,                   0,             0.13649,             0.31595,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.7484
             0.94353,             0.95556,             0.98155,             0.76871,            0.024596,            0.027358,            0.011103,             0.00604,             0.01113,              0.9009,             0.00033,              3.2381,             0.90864,             0.03683,             0.06212,             0.60741,              1.2971,              1.0107,              1.1879,                 0.2,              2.5723,                   0,             0.01347,             0.61171,             0.50867,                   0,             0.13018,             0.43184,                   0,                   0,                   0,                 0.5,             0.89663,                   0,                   0,              2.7484
