               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   3,            0.042695,            0.052763,            0.014509,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025374,           0.0025374,            0.060933
                   4,            0.042072,            0.054214,            0.014684,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002741,            0.002741,            0.053051
                   5,            0.040764,             0.05207,            0.013963,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027609,           0.0027609,            0.044986
                   6,            0.044165,            0.050465,            0.015881,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025973,           0.0025973,            0.036737
                   7,            0.043569,            0.045034,            0.013542,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00225,             0.00225,            0.028304
                   8,             0.04738,            0.046187,            0.014527,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017191,           0.0017191,            0.019687
                   9,            0.039098,            0.048074,            0.013241,             0.94563,              0.9709,             0.98396,             0.75362,            0.030777,            0.037673,            0.010163,           0.0010046,           0.0010046,            0.010887
                   0,            0.051224,            0.053377,            0.014386,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000876,            0.000876,            0.088837
                   1,            0.043832,            0.052244,            0.012926,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016772,           0.0016772,            0.081034
                   2,            0.040983,            0.048201,            0.012642,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022833,           0.0022833,            0.073035
                   3,            0.038951,            0.048203,            0.012135,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026942,           0.0026942,            0.064841
                   4,            0.038643,            0.050141,            0.012678,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029101,           0.0029101,            0.056452
                   5,            0.038593,             0.04746,            0.011929,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029308,           0.0029308,            0.047867
                   6,            0.041695,            0.048988,            0.013621,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027563,           0.0027563,            0.039088
                   7,            0.041523,            0.044555,            0.012482,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023868,           0.0023868,            0.030114
                   8,            0.045107,            0.044983,            0.012864,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0018221,           0.0018221,            0.020944
                   9,            0.037325,            0.044835,            0.011587,             0.94514,             0.96283,             0.98205,             0.75294,            0.029709,            0.036306,           0.0087711,           0.0010623,           0.0010623,            0.011579
                   0,            0.054845,            0.056324,            0.016764,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000848,            0.000848,            0.086104
                   1,            0.047476,             0.05563,            0.014783,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016236,           0.0016236,             0.07854
                   2,            0.042646,            0.053083,            0.014312,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022103,           0.0022103,            0.070786
                   3,            0.040952,            0.054012,            0.014065,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026081,           0.0026081,            0.062844
                   4,            0.040424,            0.055169,             0.01434,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028171,           0.0028171,            0.054712
                   5,            0.039147,            0.053243,            0.013681,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028371,           0.0028371,            0.046392
                   6,            0.042169,            0.051594,            0.015482,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026682,           0.0026682,            0.037883
                   7,            0.041074,            0.045888,            0.013245,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023105,           0.0023105,            0.029185
                   8,            0.044976,             0.04688,            0.014188,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017638,           0.0017638,            0.020298
                   9,            0.037466,            0.048846,            0.012916,             0.95317,             0.95616,             0.98322,             0.75672,            0.029561,            0.038109,           0.0099555,           0.0010283,           0.0010283,            0.011222
                   0,             0.10953,             0.10307,            0.043949,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000848,            0.000848,            0.080594
                   1,             0.10593,            0.099641,            0.043486,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016236,           0.0016236,            0.073568
                   2,             0.10016,             0.10375,            0.043244,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022104,           0.0022104,            0.066354
                   3,            0.096049,             0.10266,            0.042727,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026083,           0.0026083,             0.05895
                   4,            0.091544,             0.11416,            0.042787,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028173,           0.0028173,            0.051358
                   5,            0.086254,             0.11021,             0.04182,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028375,           0.0028375,            0.043577
                   6,            0.082735,             0.11502,             0.04168,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026687,           0.0026687,            0.035607
                   7,            0.079619,             0.11855,            0.041194,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023112,           0.0023112,            0.027448
                   8,            0.075902,             0.11746,            0.040664,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017647,           0.0017647,            0.019101
                   9,            0.072428,             0.11833,            0.039988,             0.72464,             0.25372,             0.41165,             0.21359,            0.068714,             0.11232,            0.038744,           0.0010294,           0.0010294,            0.010564
                   0,            0.068535,            0.057269,            0.016833,                   0,                   0,                   0,                   0,                   0,                   0,                   0,               0.001,               0.001,            0.086302
                   1,            0.059869,            0.056057,            0.015453,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001915,            0.001915,            0.078873
                   2,            0.057715,            0.055834,            0.015777,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026078,           0.0026078,            0.071221
                   3,            0.052146,            0.055541,            0.014645,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030782,           0.0030782,            0.063346
                   4,            0.049454,            0.055474,            0.014639,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033263,           0.0033263,             0.05525
                   5,             0.04884,            0.057171,            0.014679,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033521,           0.0033521,            0.046931
                   6,            0.049633,            0.055985,            0.015143,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031556,           0.0031556,            0.038389
                   7,            0.049865,            0.055439,            0.014904,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027368,           0.0027368,            0.029626
                   8,            0.049521,            0.050953,            0.014988,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020957,           0.0020957,             0.02064
                   9,            0.043206,            0.051205,            0.014155,             0.91443,             0.97585,             0.97185,             0.75726,            0.035671,            0.044044,            0.012586,           0.0012322,           0.0012322,            0.011431
                   0,            0.090484,            0.066021,            0.036566,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0011456,           0.0011456,            0.087782
                   1,            0.087928,            0.070622,            0.036122,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021934,           0.0021934,            0.080354
                   2,            0.080962,            0.068682,             0.03596,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002986,            0.002986,            0.072672
                   3,            0.077151,             0.07391,            0.035422,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035234,           0.0035234,            0.064734
                   4,            0.072473,             0.07038,            0.035044,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038057,           0.0038057,            0.056541
                   5,            0.066707,            0.077154,            0.034609,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038327,           0.0038327,            0.048093
                   6,            0.064073,            0.083366,            0.034115,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036046,           0.0036046,            0.039389
                   7,            0.061181,            0.082821,            0.033829,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031213,           0.0031213,            0.030431
                   8,             0.05821,            0.081361,            0.033288,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023828,           0.0023828,            0.021217
                   9,            0.056549,            0.081388,            0.032798,             0.29632,             0.41391,             0.43838,              0.2326,            0.052328,            0.082321,            0.031765,           0.0013892,           0.0013892,            0.011748
                   0,             0.11313,            0.071474,            0.040077,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000848,            0.000848,            0.091385
                   1,             0.10414,            0.079983,            0.039794,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016236,           0.0016236,            0.083304
                   2,            0.090295,            0.091691,            0.039172,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022103,           0.0022103,            0.075034
                   3,            0.081211,            0.098442,            0.038354,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026081,           0.0026081,            0.066575
                   4,            0.071611,            0.095982,            0.036949,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028171,           0.0028171,            0.057927
                   5,             0.06827,             0.10478,            0.036579,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028371,           0.0028371,             0.04909
                   6,            0.063556,            0.095441,            0.035591,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026682,           0.0026682,            0.040064
                   7,            0.063231,            0.091402,            0.034765,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023105,           0.0023105,            0.030849
                   8,            0.060856,            0.095126,            0.033798,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017638,           0.0017638,            0.021446
                   9,            0.056259,            0.088697,            0.033708,             0.53496,             0.35795,             0.38868,             0.20048,            0.049961,            0.077807,            0.031929,           0.0010283,           0.0010283,            0.011853
                   0,            0.059203,            0.058244,            0.017381,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008176,           0.0008176,            0.092183
                   1,            0.050762,            0.057981,            0.015651,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0015655,           0.0015655,            0.083993
                   2,            0.048412,            0.052513,            0.015616,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021313,           0.0021313,            0.075621
                   3,            0.044466,            0.056259,            0.014838,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002515,            0.002515,            0.067067
                   4,            0.043612,            0.056316,            0.015521,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027168,           0.0027168,             0.05833
                   5,            0.042018,            0.055117,            0.014257,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027364,           0.0027364,            0.049412
                   6,            0.042848,             0.05917,            0.016207,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002574,            0.002574,            0.040312
                   7,            0.042001,            0.052186,            0.015296,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022296,           0.0022296,            0.031029
                   8,             0.04255,            0.049326,            0.014552,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017031,           0.0017031,            0.021565
                   9,            0.038503,            0.050458,            0.014453,             0.92557,             0.97652,             0.98065,             0.76024,             0.03134,            0.042191,             0.01189,          0.00099455,          0.00099455,            0.011919
                   0,            0.054711,            0.056596,            0.016477,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000824,            0.000824,            0.088215
                   1,            0.047436,            0.055255,            0.014657,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0015777,           0.0015777,            0.080419
                   2,            0.042517,            0.052834,            0.014018,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021478,           0.0021478,             0.07244
                   3,            0.041302,            0.054318,             0.01396,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025343,           0.0025343,            0.064278
                   4,            0.040287,            0.054842,            0.014055,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027373,           0.0027373,            0.055932
                   5,            0.038909,            0.052641,            0.013469,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027568,           0.0027568,            0.047402
                   6,            0.042234,            0.051573,            0.015321,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025927,           0.0025927,            0.038689
                   7,             0.04153,            0.046118,            0.012994,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022451,           0.0022451,            0.029792
                   8,            0.045172,            0.047761,            0.014103,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017139,           0.0017139,            0.020712
                   9,            0.037481,            0.049075,            0.012777,             0.95203,             0.96328,             0.98306,             0.75495,            0.029604,            0.038203,           0.0095977,           0.0009992,           0.0009992,            0.011448
                   0,            0.058749,            0.055406,            0.019196,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008528,           0.0008528,            0.090884
                   1,            0.049724,            0.053298,            0.016816,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016328,           0.0016328,            0.082857
                   2,            0.047491,            0.049531,             0.01694,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022228,           0.0022228,            0.074639
                   3,            0.042766,            0.050751,            0.015613,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026229,           0.0026229,            0.066232
                   4,            0.042081,            0.051641,            0.016177,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002833,            0.002833,            0.057635
                   5,            0.041952,            0.052478,            0.015935,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028531,           0.0028531,            0.048847
                   6,            0.042614,            0.052095,            0.016731,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026833,           0.0026833,             0.03987
                   7,            0.043428,            0.050051,            0.016194,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023236,           0.0023236,            0.030703
                   8,            0.045334,            0.047263,            0.016069,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017738,           0.0017738,            0.021346
                   9,            0.037947,            0.046671,             0.01614,             0.93643,             0.96265,             0.97939,             0.74928,            0.031146,            0.039579,            0.012336,           0.0010341,           0.0010341,            0.011799
                   0,            0.055516,            0.062666,             0.01534,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008864,           0.0008864,            0.086189
                   1,            0.047626,            0.060594,            0.013585,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016971,           0.0016971,            0.078655
                   2,            0.042973,            0.057332,            0.013095,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023104,           0.0023104,            0.070923
                   3,            0.040969,            0.057443,            0.012759,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027262,           0.0027262,            0.062994
                   4,            0.040345,            0.058045,              0.0133,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029446,           0.0029446,            0.054868
                   5,             0.03877,            0.055645,            0.012736,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029656,           0.0029656,            0.046544
                   6,            0.042153,            0.054039,            0.014335,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027891,           0.0027891,            0.038023
                   7,            0.042286,            0.048428,            0.012373,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024151,           0.0024151,            0.029304
                   8,            0.046285,            0.049757,            0.013184,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0018437,           0.0018437,            0.020388
                   9,            0.038647,            0.051586,            0.012242,             0.92697,             0.98939,             0.98122,             0.72946,            0.031048,            0.039827,           0.0096387,           0.0010749,           0.0010749,            0.011274
                   0,            0.055082,            0.051916,            0.015097,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0009144,           0.0009144,            0.086217
                   1,            0.047226,            0.052644,            0.013425,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017507,           0.0017507,            0.078708
                   2,             0.04402,            0.049355,            0.013575,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023834,           0.0023834,            0.070996
                   3,            0.040671,            0.050279,             0.01251,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028124,           0.0028124,             0.06308
                   4,            0.040349,            0.049573,              0.0129,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030376,           0.0030376,            0.054961
                   5,            0.039579,            0.048766,            0.012589,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030592,           0.0030592,            0.046638
                   6,             0.04185,            0.049057,            0.013363,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028772,           0.0028772,            0.038111
                   7,            0.042467,            0.047226,            0.012361,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024914,           0.0024914,             0.02938
                   8,            0.045336,             0.04463,             0.01289,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001902,            0.001902,            0.020446
                   9,            0.036979,             0.04417,            0.012977,             0.93615,             0.96546,             0.97954,             0.74673,            0.029632,            0.036658,            0.009379,           0.0011088,           0.0011088,            0.011308
                   0,            0.046692,            0.050426,            0.015163,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000848,            0.000848,            0.099573
                   1,            0.041374,            0.051806,            0.014273,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016236,           0.0016236,            0.090691
                   2,              0.0387,            0.044401,            0.013846,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022103,           0.0022103,             0.08162
                   3,            0.035661,            0.044997,            0.012853,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026081,           0.0026081,             0.07236
                   4,            0.037245,            0.047548,            0.013497,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028171,           0.0028171,            0.062911
                   5,            0.036378,            0.046519,            0.012477,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028371,           0.0028371,            0.053273
                   6,            0.039815,              0.0488,            0.014413,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026682,           0.0026682,            0.043446
                   7,            0.039271,            0.043753,            0.012445,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023105,           0.0023105,             0.03343
                   8,            0.044319,            0.042858,             0.01341,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017638,           0.0017638,            0.023226
                   9,            0.036513,            0.043772,            0.013005,             0.95193,             0.95862,             0.98255,             0.75264,            0.029325,            0.037157,           0.0094965,           0.0010283,           0.0010283,            0.012832
                   0,            0.048653,            0.057394,            0.016405,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008488,           0.0008488,             0.08881
                   1,            0.041855,            0.055255,            0.014413,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016251,           0.0016251,            0.080981
                   2,            0.037906,            0.053115,             0.01381,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022124,           0.0022124,            0.072964
                   3,            0.036516,            0.054296,            0.013716,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026106,           0.0026106,            0.064757
                   4,            0.036139,            0.054647,            0.014081,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028197,           0.0028197,            0.056361
                   5,            0.034927,            0.053086,            0.013359,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028398,           0.0028398,            0.047776
                   6,            0.037304,            0.051491,             0.01518,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026707,           0.0026707,            0.039003
                   7,            0.036537,            0.046225,            0.012977,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023127,           0.0023127,             0.03004
                   8,            0.039902,             0.04809,            0.014049,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017655,           0.0017655,            0.020888
                   9,            0.033567,            0.049258,            0.012765,             0.95181,             0.96498,             0.98376,             0.75155,            0.026708,            0.038402,           0.0096031,           0.0010293,           0.0010293,            0.011546
